blockdef,model,cls,target,fit,band,band_lo,band_hi,rmse
clq0.5 tile,lfmm,smallindel,sd,deg10_clamp,0.90-0.99,68,319,0.734576622207656
clq0.5 tile,lfmm,smallindel,sd,deg10_clamp,0.99-1.00,319,947,1.5560261518638647
clq0.5 tile,lfmm,smallindel,sd,deg15_clamp,0.00-0.50,2,10,0.15648828619495458
clq0.5 tile,lfmm,smallindel,sd,deg15_clamp,0.50-0.90,10,68,0.3067810848676472
clq0.5 tile,lfmm,smallindel,sd,deg15_clamp,0.90-0.99,68,319,0.7728373909398866
clq0.5 tile,lfmm,smallindel,sd,deg15_clamp,0.99-1.00,319,947,1.629663620717317
clq0.5 tile,lfmm,smallindel,sd,deg20_clamp,0.00-0.50,2,10,0.1568299125630695
clq0.5 tile,lfmm,smallindel,sd,deg20_clamp,0.50-0.90,10,68,0.3084424025785949
clq0.5 tile,lfmm,smallindel,sd,deg20_clamp,0.90-0.99,68,319,0.7623814459546775
clq0.5 tile,lfmm,smallindel,sd,deg20_clamp,0.99-1.00,319,947,5.37997902237541
clq0.5 tile,lfmm,smallindel,sd,deg2,0.00-0.50,2,10,0.224029671293487
clq0.5 tile,lfmm,smallindel,sd,deg2,0.50-0.90,10,68,0.3607888055787457
clq0.5 tile,lfmm,smallindel,sd,deg2,0.90-0.99,68,319,0.7283021608154818
clq0.5 tile,lfmm,smallindel,sd,deg2,0.99-1.00,319,947,1.5197918064387765
clq0.5 tile,lfmm,smallindel,sd,deg7,0.00-0.50,2,10,0.1583012184240418
clq0.5 tile,lfmm,smallindel,sd,deg7,0.50-0.90,10,68,0.3040433888142626
clq0.5 tile,lfmm,smallindel,sd,deg7,0.90-0.99,68,319,0.7197929347442581
clq0.5 tile,lfmm,smallindel,sd,deg7,0.99-1.00,319,947,4.172356911198157
clq0.5 tile,lfmm,smallindel,sd,isotonic,0.00-0.50,2,10,0.16065353211012862
clq0.5 tile,lfmm,smallindel,sd,isotonic,0.50-0.90,10,68,0.31705704167311183
clq0.5 tile,lfmm,smallindel,sd,isotonic,0.90-0.99,68,319,0.7095287957067831
clq0.5 tile,lfmm,smallindel,sd,isotonic,0.99-1.00,319,947,1.4293764605911292
clq0.5 tile,lfmm,smallindel,mean,deg2_clamp,0.00-0.50,2,10,0.1978306272985773
clq0.5 tile,lfmm,smallindel,mean,deg2_clamp,0.50-0.90,10,68,0.34155596184984705
clq0.5 tile,lfmm,smallindel,mean,deg2_clamp,0.90-0.99,68,319,0.6436620652476845
clq0.5 tile,lfmm,smallindel,mean,deg2_clamp,0.99-1.00,319,947,0.9094400932979537
clq0.5 tile,lfmm,smallindel,mean,deg5_clamp,0.00-0.50,2,10,0.19782709649870645
clq0.5 tile,lfmm,smallindel,mean,deg5_clamp,0.50-0.90,10,68,0.3433408454870766
clq0.5 tile,lfmm,smallindel,mean,deg5_clamp,0.90-0.99,68,319,0.6512115979153675
clq0.5 tile,lfmm,smallindel,mean,deg5_clamp,0.99-1.00,319,947,1.0018468218517864
clq0.5 tile,lfmm,smallindel,mean,deg7_clamp,0.00-0.50,2,10,0.19688006269422081
clq0.5 tile,lfmm,smallindel,mean,deg7_clamp,0.50-0.90,10,68,0.34693163425810214
clq0.5 tile,lfmm,smallindel,mean,deg7_clamp,0.90-0.99,68,319,0.6616172732350716
clq0.5 tile,lfmm,smallindel,mean,deg7_clamp,0.99-1.00,319,947,1.1103647977352205
clq0.5 tile,lfmm,smallindel,mean,deg10_clamp,0.00-0.50,2,10,0.19779201556593812
clq0.5 tile,lfmm,smallindel,mean,deg10_clamp,0.50-0.90,10,68,0.3451345129139854
clq0.5 tile,lfmm,smallindel,mean,deg10_clamp,0.90-0.99,68,319,0.6938814358358236
clq0.5 tile,lfmm,smallindel,mean,deg10_clamp,0.99-1.00,319,947,1.2715395308909767
clq0.5 tile,lfmm,smallindel,mean,deg15_clamp,0.00-0.50,2,10,0.19803064109556276
clq0.5 tile,lfmm,smallindel,mean,deg15_clamp,0.50-0.90,10,68,0.342326861547072
clq0.5 tile,lfmm,smallindel,mean,deg15_clamp,0.90-0.99,68,319,0.7323058463418959
clq0.5 tile,lfmm,smallindel,mean,deg15_clamp,0.99-1.00,319,947,1.7470374975421887
clq0.5 tile,lfmm,smallindel,mean,deg20_clamp,0.00-0.50,2,10,0.19687711826522894
clq0.5 tile,lfmm,smallindel,mean,deg20_clamp,0.50-0.90,10,68,0.3396003261376872
clq0.5 tile,lfmm,smallindel,mean,deg20_clamp,0.90-0.99,68,319,0.76430768842012
clq0.5 tile,lfmm,smallindel,mean,deg20_clamp,0.99-1.00,319,947,14.037152246499778
clq0.5 tile,lfmm,smallindel,mean,deg2,0.00-0.50,2,10,0.1978306272985773
clq0.5 tile,lfmm,smallindel,mean,deg2,0.50-0.90,10,68,0.34155596184984705
clq0.5 tile,lfmm,smallindel,mean,deg2,0.90-0.99,68,319,0.6436620652476845
clq0.5 tile,lfmm,smallindel,mean,deg2,0.99-1.00,319,947,0.9136628886696825
clq0.5 tile,lfmm,smallindel,mean,deg7,0.00-0.50,2,10,0.19688006269422081
clq0.5 tile,lfmm,smallindel,mean,deg7,0.50-0.90,10,68,0.34693163425810214
clq0.5 tile,lfmm,smallindel,mean,deg7,0.90-0.99,68,319,0.6616172732350716
clq0.5 tile,lfmm,smallindel,mean,deg7,0.99-1.00,319,947,2.320256101482041
clq0.5 tile,lfmm,smallindel,mean,isotonic_auto,0.00-0.50,2,10,0.19775847505762928
clq0.5 tile,lfmm,smallindel,mean,isotonic_auto,0.50-0.90,10,68,0.3395291911670565
clq0.5 tile,lfmm,smallindel,mean,isotonic_auto,0.90-0.99,68,319,0.6393203053084925
clq0.5 tile,lfmm,smallindel,mean,isotonic_auto,0.99-1.00,319,947,0.9005730262672476
clq0.5 tile,lfmm,smallindel,mean,const,0.00-0.50,2,10,0.19981358657495746
clq0.5 tile,lfmm,smallindel,mean,const,0.50-0.90,10,68,0.3434581314122331
clq0.5 tile,lfmm,smallindel,mean,const,0.90-0.99,68,319,0.6503017542618202
clq0.5 tile,lfmm,smallindel,mean,const,0.99-1.00,319,947,0.6825324760326515
clq0.5 tile,lfmm,smallindel,mean,interp,0.00-0.50,2,10,0.26724849544107754
clq0.5 tile,lfmm,smallindel,mean,interp,0.50-0.90,10,68,0.472316740227289
clq0.5 tile,lfmm,smallindel,mean,interp,0.90-0.99,68,319,0.8954876064043512
clq0.5 tile,lfmm,smallindel,mean,interp,0.99-1.00,319,947,1.3056314979354569
clq0.5 tile,lfmm,nonsnp,sd,deg2_clamp,0.00-0.50,2,10,0.22653179403218687
clq0.5 tile,lfmm,nonsnp,sd,deg2_clamp,0.50-0.90,10,71,0.3553949432772073
clq0.5 tile,lfmm,nonsnp,sd,deg2_clamp,0.90-0.99,71,333,0.7834399444415047
clq0.5 tile,lfmm,nonsnp,sd,deg2_clamp,0.99-1.00,333,1009,1.7573814756998654
clq0.5 tile,lfmm,nonsnp,sd,deg5_clamp,0.00-0.50,2,10,0.16394566850167602
clq0.5 tile,lfmm,nonsnp,sd,deg5_clamp,0.50-0.90,10,71,0.31107539468195744
clq0.5 tile,lfmm,nonsnp,sd,deg5_clamp,0.90-0.99,71,333,0.7861760155587454
clq0.5 tile,lfmm,nonsnp,sd,deg5_clamp,0.99-1.00,333,1009,1.2964819824178901
clq0.5 tile,lfmm,nonsnp,sd,deg7_clamp,0.00-0.50,2,10,0.15642462235154814
clq0.5 tile,lfmm,nonsnp,sd,deg7_clamp,0.50-0.90,10,71,0.3103534157639448
clq0.5 tile,lfmm,nonsnp,sd,deg7_clamp,0.90-0.99,71,333,0.7805475670760832
clq0.5 tile,lfmm,nonsnp,sd,deg7_clamp,0.99-1.00,333,1009,1.3294490978587845
clq0.5 tile,lfmm,nonsnp,sd,deg10_clamp,0.00-0.50,2,10,0.15608987625114407
clq0.5 tile,lfmm,nonsnp,sd,deg10_clamp,0.50-0.90,10,71,0.31032171075440024
clq0.5 tile,lfmm,nonsnp,sd,deg10_clamp,0.90-0.99,71,333,0.8050154116120105
clq0.5 tile,lfmm,nonsnp,sd,deg10_clamp,0.99-1.00,333,1009,1.3062639590933611
clq0.5 tile,lfmm,nonsnp,sd,deg15_clamp,0.00-0.50,2,10,0.1545275607549917
clq0.5 tile,lfmm,nonsnp,sd,deg15_clamp,0.50-0.90,10,71,0.31166530760824307
clq0.5 tile,lfmm,nonsnp,sd,deg15_clamp,0.90-0.99,71,333,0.8464054748548264
clq0.5 tile,lfmm,nonsnp,sd,deg15_clamp,0.99-1.00,333,1009,1.6948401521913503
clq0.5 tile,lfmm,nonsnp,sd,deg20_clamp,0.00-0.50,2,10,0.1560542048206316
clq0.5 tile,lfmm,nonsnp,sd,deg20_clamp,0.50-0.90,10,71,0.3114369116608399
clq0.5 tile,lfmm,nonsnp,sd,deg20_clamp,0.90-0.99,71,333,0.8363253721420651
clq0.5 tile,lfmm,nonsnp,sd,deg20_clamp,0.99-1.00,333,1009,15.18935995541959
clq0.5 tile,lfmm,nonsnp,sd,deg2,0.00-0.50,2,10,0.22653179403218687
clq0.5 tile,lfmm,nonsnp,sd,deg2,0.50-0.90,10,71,0.3553949432772073
clq0.5 tile,lfmm,nonsnp,sd,deg2,0.90-0.99,71,333,0.7834399444415047
clq0.5 tile,lfmm,nonsnp,sd,deg2,0.99-1.00,333,1009,1.938889360203703
clq0.5 tile,lfmm,nonsnp,sd,deg7,0.00-0.50,2,10,0.15642462235154814
clq0.5 tile,lfmm,nonsnp,sd,deg7,0.50-0.90,10,71,0.3103534157639448
clq0.5 tile,lfmm,nonsnp,sd,deg7,0.90-0.99,71,333,0.7805475670760832
clq0.5 tile,lfmm,nonsnp,sd,deg7,0.99-1.00,333,1009,7.6007101179666945
clq0.5 tile,lfmm,nonsnp,sd,isotonic,0.00-0.50,2,10,0.15665260161447553
clq0.5 tile,lfmm,nonsnp,sd,isotonic,0.50-0.90,10,71,0.32463063461589015
clq0.5 tile,lfmm,nonsnp,sd,isotonic,0.90-0.99,71,333,0.7976914468856295
clq0.5 tile,lfmm,nonsnp,sd,isotonic,0.99-1.00,333,1009,1.1905853199084577
clq0.5 tile,lfmm,nonsnp,mean,deg2_clamp,0.00-0.50,2,10,0.1933569886636506
clq0.5 tile,lfmm,nonsnp,mean,deg2_clamp,0.50-0.90,10,71,0.351641685264449
clq0.5 tile,lfmm,nonsnp,mean,deg2_clamp,0.90-0.99,71,333,0.6456159493680869
clq0.5 tile,lfmm,nonsnp,mean,deg2_clamp,0.99-1.00,333,1009,0.925157476655853
clq0.5 tile,lfmm,nonsnp,mean,deg5_clamp,0.00-0.50,2,10,0.19413106738966096
clq0.5 tile,lfmm,nonsnp,mean,deg5_clamp,0.50-0.90,10,71,0.3527690296455162
clq0.5 tile,lfmm,nonsnp,mean,deg5_clamp,0.90-0.99,71,333,0.6691288576232576
clq0.5 tile,lfmm,nonsnp,mean,deg5_clamp,0.99-1.00,333,1009,1.0613147483561085
clq0.5 tile,lfmm,nonsnp,mean,deg7_clamp,0.00-0.50,2,10,0.1931478502701939
clq0.5 tile,lfmm,nonsnp,mean,deg7_clamp,0.50-0.90,10,71,0.3553238580418474
clq0.5 tile,lfmm,nonsnp,mean,deg7_clamp,0.90-0.99,71,333,0.6846881882250616
clq0.5 tile,lfmm,nonsnp,mean,deg7_clamp,0.99-1.00,333,1009,1.138159385124325
clq0.5 tile,lfmm,nonsnp,mean,deg10_clamp,0.00-0.50,2,10,0.19399250470209073
clq0.5 tile,lfmm,nonsnp,mean,deg10_clamp,0.50-0.90,10,71,0.35249269691107055
clq0.5 tile,lfmm,nonsnp,mean,deg10_clamp,0.90-0.99,71,333,0.7108725971915231
clq0.5 tile,lfmm,nonsnp,mean,deg10_clamp,0.99-1.00,333,1009,1.1753839233281484
clq0.5 tile,lfmm,nonsnp,mean,deg15_clamp,0.00-0.50,2,10,0.19368053126287182
clq0.5 tile,lfmm,nonsnp,mean,deg15_clamp,0.50-0.90,10,71,0.3534561440512364
clq0.5 tile,lfmm,nonsnp,mean,deg15_clamp,0.90-0.99,71,333,0.7351036098910311
clq0.5 tile,lfmm,nonsnp,mean,deg15_clamp,0.99-1.00,333,1009,1.8775213678038827
clq0.5 tile,lfmm,nonsnp,mean,deg20_clamp,0.00-0.50,2,10,0.19344539120194218
clq0.5 tile,lfmm,nonsnp,mean,deg20_clamp,0.50-0.90,10,71,0.3492700612613344
clq0.5 tile,lfmm,nonsnp,mean,deg20_clamp,0.90-0.99,71,333,0.7341661539923594
clq0.5 tile,lfmm,nonsnp,mean,deg20_clamp,0.99-1.00,333,1009,5.730537001958902
clq0.5 tile,lfmm,nonsnp,mean,deg2,0.00-0.50,2,10,0.1933569886636506
clq0.5 tile,lfmm,nonsnp,mean,deg2,0.50-0.90,10,71,0.351641685264449
clq0.5 tile,lfmm,nonsnp,mean,deg2,0.90-0.99,71,333,0.6456159493680869
clq0.5 tile,lfmm,nonsnp,mean,deg2,0.99-1.00,333,1009,0.9471512113062742
clq0.5 tile,lfmm,nonsnp,mean,deg7,0.00-0.50,2,10,0.1931478502701939
clq0.5 tile,lfmm,nonsnp,mean,deg7,0.50-0.90,10,71,0.3553238580418474
clq0.5 tile,lfmm,nonsnp,mean,deg7,0.90-0.99,71,333,0.6846881882250616
clq0.5 tile,lfmm,nonsnp,mean,deg7,0.99-1.00,333,1009,9.163978896987448
clq0.5 tile,lfmm,nonsnp,mean,isotonic_auto,0.00-0.50,2,10,0.19442376722407753
clq0.5 tile,lfmm,nonsnp,mean,isotonic_auto,0.50-0.90,10,71,0.3501608667594952
clq0.5 tile,lfmm,nonsnp,mean,isotonic_auto,0.90-0.99,71,333,0.6560455224893624
clq0.5 tile,lfmm,nonsnp,mean,isotonic_auto,0.99-1.00,333,1009,0.8785774525737862
clq0.5 tile,lfmm,nonsnp,mean,const,0.00-0.50,2,10,0.1950048481140476
clq0.5 tile,lfmm,nonsnp,mean,const,0.50-0.90,10,71,0.35363351195539783
clq0.5 tile,lfmm,nonsnp,mean,const,0.90-0.99,71,333,0.6472564778630813
clq0.5 tile,lfmm,nonsnp,mean,const,0.99-1.00,333,1009,0.6608854265615821
clq0.5 tile,lfmm,nonsnp,mean,interp,0.00-0.50,2,10,0.2721869889780586
clq0.5 tile,lfmm,nonsnp,mean,interp,0.50-0.90,10,71,0.4835972559311088
clq0.5 tile,lfmm,nonsnp,mean,interp,0.90-0.99,71,333,0.8556891599395058
clq0.5 tile,lfmm,nonsnp,mean,interp,0.99-1.00,333,1009,1.2063989748485189
clq0.5 tile,binomial,snp,sd,deg2_clamp,0.00-0.50,2,16,0.47116289480305734
clq0.5 tile,binomial,snp,sd,deg2_clamp,0.50-0.90,16,147,0.6868192378577589
clq0.5 tile,binomial,snp,sd,deg2_clamp,0.90-0.99,147,895,1.141057348438114
clq0.5 tile,binomial,snp,sd,deg2_clamp,0.99-1.00,895,4044,3.829928816267244
clq0.5 tile,binomial,snp,sd,deg5_clamp,0.00-0.50,2,16,0.24615873454674544
clq0.5 tile,binomial,snp,sd,deg5_clamp,0.50-0.90,16,147,0.46264787727965173
clq0.5 tile,binomial,snp,sd,deg5_clamp,0.90-0.99,147,895,0.9248330217183748
clq0.5 tile,binomial,snp,sd,deg5_clamp,0.99-1.00,895,4044,1.449474077481104
clq0.5 tile,binomial,snp,sd,deg7_clamp,0.00-0.50,2,16,0.19922179635109222
clq0.5 tile,binomial,snp,sd,deg7_clamp,0.50-0.90,16,147,0.41567912600009305
clq0.5 tile,binomial,snp,sd,deg7_clamp,0.90-0.99,147,895,0.8640225942037251
clq0.5 tile,binomial,snp,sd,deg7_clamp,0.99-1.00,895,4044,1.7730053827462928
clq0.5 tile,binomial,snp,sd,deg10_clamp,0.00-0.50,2,16,0.1817475561936806
clq0.5 tile,binomial,snp,sd,deg10_clamp,0.50-0.90,16,147,0.3988996466375775
clq0.5 tile,binomial,snp,sd,deg10_clamp,0.90-0.99,147,895,0.8842309753510529
clq0.5 tile,binomial,snp,sd,deg10_clamp,0.99-1.00,895,4044,1.5588295065143407
clq0.5 tile,binomial,snp,sd,deg15_clamp,0.00-0.50,2,16,0.17620019364454947
clq0.5 tile,binomial,snp,sd,deg15_clamp,0.50-0.90,16,147,0.3941097262130763
clq0.5 tile,binomial,snp,sd,deg15_clamp,0.90-0.99,147,895,0.9264890464028277
clq0.5 tile,binomial,snp,sd,deg15_clamp,0.99-1.00,895,4044,11.842480536597687
clq0.5 tile,binomial,snp,sd,deg20_clamp,0.00-0.50,2,16,0.17563446250321357
clq0.5 tile,binomial,snp,sd,deg20_clamp,0.50-0.90,16,147,0.3960533789954956
clq0.5 tile,binomial,snp,sd,deg20_clamp,0.90-0.99,147,895,0.9362315343632156
clq0.5 tile,binomial,snp,sd,deg20_clamp,0.99-1.00,895,4044,119.11000733106853
clq0.5 tile,binomial,snp,sd,deg2,0.00-0.50,2,16,0.47116289480305734
clq0.5 tile,binomial,snp,sd,deg2,0.50-0.90,16,147,0.6868192378577589
clq0.5 tile,binomial,snp,sd,deg2,0.90-0.99,147,895,1.141057348438114
clq0.5 tile,binomial,snp,sd,deg2,0.99-1.00,895,4044,4.102257902389069
clq0.5 tile,binomial,snp,sd,deg7,0.00-0.50,2,16,0.19922179635109222
clq0.5 tile,binomial,snp,sd,deg7,0.50-0.90,16,147,0.41567912600009305
clq0.5 tile,binomial,snp,sd,deg7,0.90-0.99,147,895,0.8640225942037251
clq0.5 tile,binomial,snp,sd,deg7,0.99-1.00,895,4044,10.716698022677493
clq0.5 tile,binomial,snp,sd,isotonic,0.00-0.50,2,16,0.18114445001111
clq0.5 tile,binomial,snp,sd,isotonic,0.50-0.90,16,147,0.4262562278400982
clq0.5 tile,binomial,snp,sd,isotonic,0.90-0.99,147,895,0.9632134813079205
clq0.5 tile,binomial,snp,sd,isotonic,0.99-1.00,895,4044,1.3778282383100278
clq0.5 tile,binomial,snp,mean,deg2_clamp,0.00-0.50,2,16,0.2274192784789662
clq0.5 tile,binomial,snp,mean,deg2_clamp,0.50-0.90,16,147,0.45147783367801786
clq0.5 tile,binomial,snp,mean,deg2_clamp,0.90-0.99,147,895,1.0970571726696705
clq0.5 tile,binomial,snp,mean,deg2_clamp,0.99-1.00,895,4044,1.4659863384967324
clq0.5 tile,binomial,snp,mean,deg5_clamp,0.00-0.50,2,16,0.2231627936033921
clq0.5 tile,binomial,snp,mean,deg5_clamp,0.50-0.90,16,147,0.4476185994571818
clq0.5 tile,binomial,snp,mean,deg5_clamp,0.90-0.99,147,895,1.1166176840151933
clq0.5 tile,binomial,snp,mean,deg5_clamp,0.99-1.00,895,4044,1.7373391253385033
clq0.5 tile,binomial,snp,mean,deg7_clamp,0.00-0.50,2,16,0.22391595580488435
clq0.5 tile,binomial,snp,mean,deg7_clamp,0.50-0.90,16,147,0.4492012917080642
clq0.5 tile,binomial,snp,mean,deg7_clamp,0.90-0.99,147,895,1.1471393534417555
clq0.5 tile,binomial,snp,mean,deg7_clamp,0.99-1.00,895,4044,1.8251983841339683
clq0.5 tile,binomial,snp,mean,deg10_clamp,0.00-0.50,2,16,0.22309501338692322
clq0.5 tile,binomial,snp,mean,deg10_clamp,0.50-0.90,16,147,0.4504902900007868
clq0.5 tile,binomial,snp,mean,deg10_clamp,0.90-0.99,147,895,1.1715491040491675
clq0.5 tile,binomial,snp,mean,deg10_clamp,0.99-1.00,895,4044,2.006476964367548
clq0.5 tile,binomial,snp,mean,deg15_clamp,0.00-0.50,2,16,0.22363608395583007
clq0.5 tile,binomial,snp,mean,deg15_clamp,0.50-0.90,16,147,0.44912799792505653
clq0.5 tile,binomial,snp,mean,deg15_clamp,0.90-0.99,147,895,1.2019535048797356
clq0.5 tile,binomial,snp,mean,deg15_clamp,0.99-1.00,895,4044,8.652095229799425
clq0.5 tile,binomial,snp,mean,deg20_clamp,0.00-0.50,2,16,0.22336729731150262
clq0.5 tile,binomial,snp,mean,deg20_clamp,0.50-0.90,16,147,0.4502427219632916
clq0.5 tile,binomial,snp,mean,deg20_clamp,0.90-0.99,147,895,1.2089433727155343
clq0.5 tile,binomial,snp,mean,deg20_clamp,0.99-1.00,895,4044,120.85335725501909
clq0.5 tile,binomial,snp,mean,deg2,0.00-0.50,2,16,0.2274192784789662
clq0.5 tile,binomial,snp,mean,deg2,0.50-0.90,16,147,0.45147783367801786
clq0.5 tile,binomial,snp,mean,deg2,0.90-0.99,147,895,1.0970571726696705
clq0.5 tile,binomial,snp,mean,deg2,0.99-1.00,895,4044,1.468531983471607
clq0.5 tile,binomial,snp,mean,deg7,0.00-0.50,2,16,0.22391595580488435
clq0.5 tile,binomial,snp,mean,deg7,0.50-0.90,16,147,0.4492012917080642
clq0.5 tile,binomial,snp,mean,deg7,0.90-0.99,147,895,1.1471393534417555
clq0.5 tile,binomial,snp,mean,deg7,0.99-1.00,895,4044,5.240430929266255
clq0.5 tile,binomial,snp,mean,isotonic_auto,0.00-0.50,2,16,0.22406978271832112
clq0.5 tile,binomial,snp,mean,isotonic_auto,0.50-0.90,16,147,0.45075010875809135
clq0.5 tile,binomial,snp,mean,isotonic_auto,0.90-0.99,147,895,1.0878112259520116
clq0.5 tile,binomial,snp,mean,isotonic_auto,0.99-1.00,895,4044,1.5199082668994397
clq0.5 tile,binomial,snp,mean,const,0.00-0.50,2,16,0.23009015617265102
clq0.5 tile,binomial,snp,mean,const,0.50-0.90,16,147,0.45211194250552256
clq0.5 tile,binomial,snp,mean,const,0.90-0.99,147,895,1.0744357501189319
clq0.5 tile,binomial,snp,mean,const,0.99-1.00,895,4044,1.2608680816839377
clq0.5 tile,binomial,snp,mean,interp,0.00-0.50,2,16,0.30960777797073646
clq0.5 tile,binomial,snp,mean,interp,0.50-0.90,16,147,0.6340958817423916
clq0.5 tile,binomial,snp,mean,interp,0.90-0.99,147,895,1.4665078744822768
clq0.5 tile,binomial,snp,mean,interp,0.99-1.00,895,4044,2.061480684777014
clq0.5 tile,binomial,sv,sd,deg2_clamp,0.00-0.50,2,5,0.11297536835470398
clq0.5 tile,binomial,sv,sd,deg2_clamp,0.50-0.90,5,13,0.11871466095751808
clq0.5 tile,binomial,sv,sd,deg2_clamp,0.90-0.99,13,35,0.13036459369882675
clq0.5 tile,binomial,sv,sd,deg2_clamp,0.99-1.00,35,72,0.1995121876034923
clq0.5 tile,binomial,sv,sd,deg5_clamp,0.00-0.50,2,5,0.11402559676431785
clq0.5 tile,binomial,sv,sd,deg5_clamp,0.50-0.90,5,13,0.12025650011820413
clq0.5 tile,binomial,sv,sd,deg5_clamp,0.90-0.99,13,35,0.15149096409571686
clq0.5 tile,binomial,sv,sd,deg5_clamp,0.99-1.00,35,72,0.19461492257697216
clq0.5 tile,binomial,sv,sd,deg7_clamp,0.00-0.50,2,5,0.11504137278945743
clq0.5 tile,binomial,sv,sd,deg7_clamp,0.50-0.90,5,13,0.12014085488175585
clq0.5 tile,binomial,sv,sd,deg7_clamp,0.90-0.99,13,35,0.15709073765464499
clq0.5 tile,binomial,sv,sd,deg7_clamp,0.99-1.00,35,72,0.19947490981314964
clq0.5 tile,binomial,sv,sd,deg10_clamp,0.00-0.50,2,5,0.11659594269207978
clq0.5 tile,binomial,sv,sd,deg10_clamp,0.50-0.90,5,13,0.12203040228901552
clq0.5 tile,binomial,sv,sd,deg10_clamp,0.90-0.99,13,35,0.17479304197914156
clq0.5 tile,binomial,sv,sd,deg10_clamp,0.99-1.00,35,72,0.2169843337235327
clq0.5 tile,binomial,sv,sd,deg15_clamp,0.00-0.50,2,5,0.12060719880711321
clq0.5 tile,binomial,sv,sd,deg15_clamp,0.50-0.90,5,13,0.12909251511593028
clq0.5 tile,binomial,sv,sd,deg15_clamp,0.90-0.99,13,35,0.18441606144320075
clq0.5 tile,binomial,sv,sd,deg15_clamp,0.99-1.00,35,72,3.371888767475933
clq0.5 tile,binomial,sv,sd,deg20_clamp,0.00-0.50,2,5,0.12031133732552604
clq0.5 tile,binomial,sv,sd,deg20_clamp,0.50-0.90,5,13,0.13301022277610056
clq0.5 tile,binomial,sv,sd,deg20_clamp,0.90-0.99,13,35,0.184475083319861
clq0.5 tile,binomial,sv,sd,deg20_clamp,0.99-1.00,35,72,193.3452807268563
clq0.5 tile,binomial,sv,sd,deg2,0.00-0.50,2,5,0.11297536835470398
clq0.5 tile,binomial,sv,sd,deg2,0.50-0.90,5,13,0.11871466095751808
clq0.5 tile,binomial,sv,sd,deg2,0.90-0.99,13,35,0.13036459369882675
clq0.5 tile,binomial,sv,sd,deg2,0.99-1.00,35,72,0.20241162661844228
clq0.5 tile,binomial,sv,sd,deg7,0.00-0.50,2,5,0.11504137278945743
clq0.5 tile,binomial,sv,sd,deg7,0.50-0.90,5,13,0.12014085488175585
clq0.5 tile,binomial,sv,sd,deg7,0.90-0.99,13,35,0.15709073765464499
clq0.5 tile,binomial,sv,sd,deg7,0.99-1.00,35,72,0.5570471642754077
clq0.5 tile,binomial,sv,sd,isotonic,0.00-0.50,2,5,0.11917562538727491
clq0.5 tile,binomial,sv,sd,isotonic,0.50-0.90,5,13,0.13260609161870202
clq0.5 tile,binomial,sv,sd,isotonic,0.90-0.99,13,35,0.1709487988352771
clq0.5 tile,binomial,sv,sd,isotonic,0.99-1.00,35,72,0.18283975575262962
clq0.5 tile,binomial,sv,mean,deg2_clamp,0.00-0.50,2,5,0.1521297012446849
clq0.5 tile,binomial,sv,mean,deg2_clamp,0.50-0.90,5,13,0.15974737483396867
clq0.5 tile,binomial,sv,mean,deg2_clamp,0.90-0.99,13,35,0.2300748134710414
clq0.5 tile,binomial,sv,mean,deg2_clamp,0.99-1.00,35,72,0.26152574370799503
clq0.5 tile,binomial,sv,mean,deg5_clamp,0.00-0.50,2,5,0.153622012288108
clq0.5 tile,binomial,sv,mean,deg5_clamp,0.50-0.90,5,13,0.16012138003227572
clq0.5 tile,binomial,sv,mean,deg5_clamp,0.90-0.99,13,35,0.2562786884014767
clq0.5 tile,binomial,sv,mean,deg5_clamp,0.99-1.00,35,72,0.24203556534486434
clq0.5 tile,binomial,sv,mean,deg7_clamp,0.00-0.50,2,5,0.15309957915303316
clq0.5 tile,binomial,sv,mean,deg7_clamp,0.50-0.90,5,13,0.1628265692010459
clq0.5 tile,binomial,sv,mean,deg7_clamp,0.90-0.99,13,35,0.26237925572660725
clq0.5 tile,binomial,sv,mean,deg7_clamp,0.99-1.00,35,72,0.23552539855840493
clq0.5 tile,binomial,sv,mean,deg10_clamp,0.00-0.50,2,5,0.15470935832990504
clq0.5 tile,binomial,sv,mean,deg10_clamp,0.50-0.90,5,13,0.16710044892780512
clq0.5 tile,binomial,sv,mean,deg10_clamp,0.90-0.99,13,35,0.2722639188508271
clq0.5 tile,binomial,sv,mean,deg10_clamp,0.99-1.00,35,72,0.2564669026733064
clq0.5 tile,binomial,sv,mean,deg15_clamp,0.00-0.50,2,5,0.1575056347439004
clq0.5 tile,binomial,sv,mean,deg15_clamp,0.50-0.90,5,13,0.16969424463738209
clq0.5 tile,binomial,sv,mean,deg15_clamp,0.90-0.99,13,35,0.2799788456676896
clq0.5 tile,binomial,sv,mean,deg15_clamp,0.99-1.00,35,72,6.44690717941357
clq0.5 tile,binomial,sv,mean,deg20_clamp,0.00-0.50,2,5,0.16006228945357437
clq0.5 tile,binomial,sv,mean,deg20_clamp,0.50-0.90,5,13,0.17730925906026226
clq0.5 tile,binomial,sv,mean,deg20_clamp,0.90-0.99,13,35,0.2843040490413085
clq0.5 tile,binomial,sv,mean,deg20_clamp,0.99-1.00,35,72,197.3256099302107
clq0.5 tile,binomial,sv,mean,deg2,0.00-0.50,2,5,0.1521297012446849
clq0.5 tile,binomial,sv,mean,deg2,0.50-0.90,5,13,0.15974737483396867
